Census year,Block ID,Property ID,Base property ID,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2018,35,103322,103322,Melbourne (CBD),Modelmania,4243,Toy and Game Retailing,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Mioche Hair,9511,Hairdressing and Beauty Services,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Mero Consultancy,9539,Other Personal Services n.e.c.,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Melbourne Watch Repairs,9499,Other Repair and Maintenance n.e.c.,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Market Forces,9559,Other Interest Group Services n.e.c.,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Mario of Melbourne Jewellery,2591,Jewellery and Silverware Manufacturing,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Lardner Partners,6229,Other Depository Financial Intermediation,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Identify English,8102,Higher Education,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),GQ Beauty Studio,9511,Hairdressing and Beauty Services,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Family Planning Victoria Inc,8790,Other Social Assistance Services,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),D B Jewellery,2591,Jewellery and Silverware Manufacturing,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Beau By William,9511,Hairdressing and Beauty Services,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,35,103322,103322,Melbourne (CBD),Aoji Education,9539,Other Personal Services n.e.c.,144.96417,-37.81573,"(-37.8157323, 144.9641735)"
2018,45,101143,101143,Melbourne (CBD),Foot Locker,4252,Footwear Retailing,144.96416,-37.81433,"(-37.81432531, 144.9641596)"
2018,45,101143,101143,Melbourne (CBD),Causeway Inn On The Mall,4400,Accommodation,144.96416,-37.81433,"(-37.81432531, 144.9641596)"
2018,85,105748,105748,Melbourne (CBD),Vacant,0,Vacant Space,144.96415,-37.81149,"(-37.81148543, 144.9641451)"
2018,85,105748,105748,Melbourne (CBD),Vacant,0,Vacant Space,144.96415,-37.81149,"(-37.81148543, 144.9641451)"
2018,85,105748,105748,Melbourne (CBD),Vacant,0,Vacant Space,144.96415,-37.81149,"(-37.81148543, 144.9641451)"
2018,85,105748,105748,Melbourne (CBD),Vacant,0,Vacant Space,144.96415,-37.81149,"(-37.81148543, 144.9641451)"
2018,14,103911,103911,Melbourne (CBD),Vacant,0,Vacant Space,144.96415,-37.81776,"(-37.81775809, 144.9641534)"
2018,85,532170,532170,Melbourne (CBD),STA Travel Pty Ltd,7220,Travel Agency and Tour Arrangement Services,144.96414,-37.81097,"(-37.81096826, 144.9641439)"
2018,85,532170,532170,Melbourne (CBD),Little Rogue,4512,Takeaway Food Services,144.96414,-37.81097,"(-37.81096826, 144.9641439)"
2018,24,103174,103174,Melbourne (CBD),Breadtop,1174,Bakery Product Manufacturing (Non-factory based),144.96413,-37.81697,"(-37.81697239, 144.9641298)"
2018,85,532171,532171,Melbourne (CBD),Princess Highway,4255,Women's Clothing Retailing,144.96412,-37.81093,"(-37.81092858, 144.9641244)"
2018,265,664023,664023,Carlton,RMIT Resources Ltd,8102,Higher Education,144.96411,-37.80567,"(-37.80567017, 144.9641096)"
2018,85,109307,109307,Melbourne (CBD),D House Cafe,4511,Cafes and Restaurants,144.9641,-37.81089,"(-37.81088535, 144.9641049)"
2018,24,103175,103175,Melbourne (CBD),TAB,9209,Other Gambling Activities,144.96407,-37.81684,"(-37.81683946, 144.9640702)"
2018,24,103175,103175,Melbourne (CBD),Suit-Ability Menswear,4254,Men's Clothing Retailing,144.96407,-37.81684,"(-37.81683946, 144.9640702)"
2018,24,103175,103175,Melbourne (CBD),Lightning Ridge Opal Mines,4253,Watch and Jewellery Retailing,144.96407,-37.81684,"(-37.81683946, 144.9640702)"
2018,14,103945,103945,Melbourne (CBD),Victoria University,8101,Technical and Vocational Education and Training,144.96406,-37.81755,"(-37.8175546, 144.9640585)"
2018,14,103945,103945,Melbourne (CBD),Consulate-Gen Of The Dem Republic Of Timor Leste,7552,Foreign Government Representation,144.96406,-37.81755,"(-37.8175546, 144.9640585)"
2018,85,109309,109309,Melbourne (CBD),Wonder Bowl,4511,Cafes and Restaurants,144.96405,-37.81077,"(-37.81076581, 144.9640476)"
2018,85,109309,109309,Melbourne (CBD),One Zo,4512,Takeaway Food Services,144.96405,-37.81077,"(-37.81076581, 144.9640476)"
2018,85,109309,109309,Melbourne (CBD),Mr Kitchen,4512,Takeaway Food Services,144.96405,-37.81077,"(-37.81076581, 144.9640476)"
2018,85,109309,109309,Melbourne (CBD),Hot Star Large Fried Chicken,4512,Takeaway Food Services,144.96405,-37.81077,"(-37.81076581, 144.9640476)"
2018,85,109309,109309,Melbourne (CBD),Gong Cha,4512,Takeaway Food Services,144.96405,-37.81077,"(-37.81076581, 144.9640476)"
2018,85,109309,109309,Melbourne (CBD),Genesis Internet Cafe,9131,Amusement Parks and Centres Operation,144.96405,-37.81077,"(-37.81076581, 144.9640476)"
2018,85,109309,109309,Melbourne (CBD),EzyMart,4111,Convenience Store,144.96405,-37.81077,"(-37.81076581, 144.9640476)"
2018,85,109309,109309,Melbourne (CBD),Bureau De Change,6419,Other Auxiliary Finance and Investment Services,144.96405,-37.81077,"(-37.81076581, 144.9640476)"
2018,255,109367,109367,Carlton,Melbourne Sexual Health Centre,8539,Other Allied Health Services,144.96404,-37.80321,"(-37.80321279, 144.9640364)"
2018,14,104007,104007,Melbourne (CBD),VUHQ,7291,Office Administrative Services,144.96404,-37.81806,"(-37.81805764, 144.9640378)"
2018,14,104007,104007,Melbourne (CBD),Victoria University,8102,Higher Education,144.96404,-37.81806,"(-37.81805764, 144.9640378)"
2018,14,104007,104007,Melbourne (CBD),Vacant,0,Vacant Space,144.96404,-37.81806,"(-37.81805764, 144.9640378)"
2018,14,104007,104007,Melbourne (CBD),The Co-Op,4244,Newspaper and Book Retailing,144.96404,-37.81806,"(-37.81805764, 144.9640378)"
2018,14,104007,104007,Melbourne (CBD),Shells & Gifts,4279,Other Store-Based Retailing n.e.c.,144.96404,-37.81806,"(-37.81805764, 144.9640378)"
2018,14,104007,104007,Melbourne (CBD),Rachel's Rooms,4511,Cafes and Restaurants,144.96404,-37.81806,"(-37.81805764, 144.9640378)"
2018,35,103320,103320,Melbourne (CBD),Vacant,0,Vacant Space,144.96402,-37.81544,"(-37.81544356, 144.9640202)"
2018,35,103320,103320,Melbourne (CBD),Vacant,0,Vacant Space,144.96402,-37.81544,"(-37.81544356, 144.9640202)"
2018,35,103320,103320,Melbourne (CBD),Skechers,4252,Footwear Retailing,144.96402,-37.81544,"(-37.81544356, 144.9640202)"
2018,45,105960,105960,Melbourne (CBD),Spellbox,4279,Other Store-Based Retailing n.e.c.,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Pandora,4253,Watch and Jewellery Retailing,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Moonshine Studio,4512,Takeaway Food Services,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Ministry Of Curry,4512,Takeaway Food Services,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Max's Shoe Repairs,9491,Clothing and Footwear Repair,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Male Grooming Co,9511,Hairdressing and Beauty Services,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Hana Relaxation,9511,Hairdressing and Beauty Services,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Gourmet Curry Hut,4511,Cafes and Restaurants,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Gerard McCabe,4253,Watch and Jewellery Retailing,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Chuckle Deli,4512,Takeaway Food Services,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Chokolait,4511,Cafes and Restaurants,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Amulet Goldsmiths,2591,Jewellery and Silverware Manufacturing,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,45,105960,105960,Melbourne (CBD),Alteration Experts,1351,Clothing Manufacturing,144.96401,-37.81488,"(-37.81488401, 144.9640096)"
2018,85,105747,105747,Melbourne (CBD),Ugg Australia,4252,Footwear Retailing,144.964,-37.81153,"(-37.81152917, 144.9639969)"
2018,85,105747,105747,Melbourne (CBD),Sakura Kaiten Sushi II,4511,Cafes and Restaurants,144.964,-37.81153,"(-37.81152917, 144.9639969)"
2018,85,105747,105747,Melbourne (CBD),Domino's Pizza,4512,Takeaway Food Services,144.964,-37.81153,"(-37.81152917, 144.9639969)"
2018,85,105747,105747,Melbourne (CBD),Charming Spice,4511,Cafes and Restaurants,144.964,-37.81153,"(-37.81152917, 144.9639969)"
2018,255,108031,108031,Carlton,Chinese Church of Christ,9540,Religious Services,144.96399,-37.80434,"(-37.80434388, 144.9639914)"
2018,255,109373,109373,Carlton,The University of Melbourne,8102,Higher Education,144.96398,-37.80387,"(-37.80387266, 144.9639826)"
2018,255,109373,109373,Carlton,Academic Hearing Aids,8539,Other Allied Health Services,144.96398,-37.80387,"(-37.80387266, 144.9639826)"
2018,85,102597,102597,Melbourne (CBD),Wheelhouse Advisory,6932,Accounting Services,144.96397,-37.8113,"(-37.81130312, 144.96397)"
2018,85,102597,102597,Melbourne (CBD),Solpoint,6932,Accounting Services,144.96397,-37.8113,"(-37.81130312, 144.96397)"
2018,85,102597,102597,Melbourne (CBD),Richmond Law,6931,Legal Services,144.96397,-37.8113,"(-37.81130312, 144.96397)"
2018,85,102597,102597,Melbourne (CBD),Resimax Group Holdings,3011,House Construction,144.96397,-37.8113,"(-37.81130312, 144.96397)"
2018,45,101144,101144,Melbourne (CBD),Ziggurat Design,4279,Other Store-Based Retailing n.e.c.,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Westminster Gifts of Royal Arcade,4279,Other Store-Based Retailing n.e.c.,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Vacant,0,Vacant Space,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Vacant,0,Vacant Space,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Tivoli Jewellers,4253,Watch and Jewellery Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),The Melbourne Shop by Lumbi,4279,Other Store-Based Retailing n.e.c.,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),The Little Royal,4129,Other Specialised Food Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),The Games Shop,4243,Toy and Game Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),The Book Grocer,4244,Newspaper and Book Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Spotty Dot,4243,Toy and Game Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Spellbox,4279,Other Store-Based Retailing n.e.c.,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Secrets Shhh,4253,Watch and Jewellery Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Roxanne,4255,Women's Clothing Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Moose & Wolfe Jewellers,4253,Watch and Jewellery Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),McAndrew Jewellery,4253,Watch and Jewellery Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Marais,4254,Men's Clothing Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Love It,4253,Watch and Jewellery Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Koko Black,4129,Other Specialised Food Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Kit Espresso,4512,Takeaway Food Services,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Jeeba Jewellery,4253,Watch and Jewellery Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Jasper Junior,4243,Toy and Game Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Hunter Gatherer,4273,Antique and Used Goods Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Hoot,4279,Other Store-Based Retailing n.e.c.,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Habbot,4258,Women's Footwear Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Glam Nails,9511,Hairdressing and Beauty Services,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Forecast Hairdressing,9511,Hairdressing and Beauty Services,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Evans Leather Restorations,9499,Other Repair and Maintenance n.e.c.,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Dungeon of Magic,4279,Other Store-Based Retailing n.e.c.,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Continental Tailors,1351,Clothing Manufacturing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Confidente Hair Salon,9511,Hairdressing and Beauty Services,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Chocamama Australia,4129,Other Specialised Food Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Canturi,4253,Watch and Jewellery Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Cambridge Clothing,4254,Men's Clothing Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Caffe E Torta,4511,Cafes and Restaurants,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Brow & Lash Parlour,9511,Hairdressing and Beauty Services,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Brotherhood Boutique,4273,Antique and Used Goods Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Bankwest,6221,Banking,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Babushkas,4279,Other Store-Based Retailing n.e.c.,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,45,101144,101144,Melbourne (CBD),Agathe Patisserie,4129,Other Specialised Food Retailing,144.96396,-37.81458,"(-37.81457615, 144.9639641)"
2018,255,109374,109374,Carlton,AD Partners,6932,Accounting Services,144.96396,-37.80403,"(-37.80403492, 144.9639619)"
2018,35,103319,103319,Melbourne (CBD),Zip Zip Wax,9511,Hairdressing and Beauty Services,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Vacant,0,Vacant Space,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Vacant,0,Vacant Space,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Vacant,0,Vacant Space,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Vacant,0,Vacant Space,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Vacant,0,Vacant Space,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Vacant,0,Vacant Space,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Vacant,0,Vacant Space,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Vacant,0,Vacant Space,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Vacant,0,Vacant Space,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Typo,4279,Other Store-Based Retailing n.e.c.,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Pasat Properties,6961,Corporate Head Office Management Services,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Michael Hill,4253,Watch and Jewellery Retailing,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),KIEC Global,8220,Educational Support Services,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Keshett Jewellery,4253,Watch and Jewellery Retailing,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Just Relations Consultants,6962,Management Advice and Other Consulting Services,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),City Sports and F1,4279,Other Store-Based Retailing n.e.c.,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,35,103319,103319,Melbourne (CBD),Circe,9491,Clothing and Footwear Repair,144.96395,-37.81528,"(-37.81528274, 144.9639474)"
2018,265,664021,664021,Carlton,RMIT Resources Ltd,8102,Higher Education,144.96395,-37.80593,"(-37.80592639, 144.9639545)"
2018,265,664021,664021,Carlton,Coffee On Cardigan,4511,Cafes and Restaurants,144.96395,-37.80593,"(-37.80592639, 144.9639545)"
2018,255,109366,109366,Carlton,Yahveh Asian Grocery,4110,Supermarket and Grocery Stores,144.96395,-37.80277,"(-37.80276993, 144.9639453)"
2018,255,109366,109366,Carlton,127 Cafe Go,4511,Cafes and Restaurants,144.96395,-37.80277,"(-37.80276993, 144.9639453)"
2018,255,109368,109368,Carlton,Helloway,4111,Convenience Store,144.96394,-37.80332,"(-37.80331566, 144.9639403)"
2018,255,109368,109368,Carlton,Free Choice,4279,Other Store-Based Retailing n.e.c.,144.96394,-37.80332,"(-37.80331566, 144.9639403)"
2018,255,109370,109370,Carlton,Vacant,0,Vacant Space,144.96393,-37.80356,"(-37.80355599, 144.9639316)"
2018,255,109370,109370,Carlton,Trivett City Peugot,9419,Other Automotive Repair and Maintenance,144.96393,-37.80356,"(-37.80355599, 144.9639316)"
2018,265,107867,107867,Carlton,Vacant,0,Vacant Space,144.96392,-37.80493,"(-37.804934, 144.9639244)"
2018,265,107867,107867,Carlton,Vacant,0,Vacant Space,144.96392,-37.80493,"(-37.804934, 144.9639244)"
2018,24,110765,110765,Melbourne (CBD),Yum Yum Dumplings,4511,Cafes and Restaurants,144.9639,-37.81719,"(-37.81718534, 144.9638997)"
2018,24,110765,110765,Melbourne (CBD),St Skin,9511,Hairdressing and Beauty Services,144.9639,-37.81719,"(-37.81718534, 144.9638997)"
2018,24,110765,110765,Melbourne (CBD),Robot Sushi & Bar,4511,Cafes and Restaurants,144.9639,-37.81719,"(-37.81718534, 144.9638997)"
2018,24,110765,110765,Melbourne (CBD),Northeast China Family,4511,Cafes and Restaurants,144.9639,-37.81719,"(-37.81718534, 144.9638997)"
2018,24,110765,110765,Melbourne (CBD),Cuff Food & Wine,4511,Cafes and Restaurants,144.9639,-37.81719,"(-37.81718534, 144.9638997)"
2018,24,110765,110765,Melbourne (CBD),Bistro Du Peuple,4511,Cafes and Restaurants,144.9639,-37.81719,"(-37.81718534, 144.9638997)"
2018,265,109846,109846,Carlton,Royal Melbourne Institute of Technology,8102,Higher Education,144.96388,-37.80646,"(-37.80646379, 144.9638837)"
2018,255,108030,108030,Carlton,Real Diamond,6711,Residential Property Operators,144.96387,-37.80433,"(-37.80433096, 144.9638675)"
2018,255,108030,108030,Carlton,Metaxas Architects,6921,Architectural Services,144.96387,-37.80433,"(-37.80433096, 144.9638675)"
2018,255,108030,108030,Carlton,First Software Solutions,7000,Computer System Design and Related Services,144.96387,-37.80433,"(-37.80433096, 144.9638675)"
2018,45,103318,103318,Melbourne (CBD),Ziera Shoes Melbourne,4252,Footwear Retailing,144.96386,-37.81507,"(-37.81506881, 144.96386)"
2018,45,103318,103318,Melbourne (CBD),STA Travel,7220,Travel Agency and Tour Arrangement Services,144.96386,-37.81507,"(-37.81506881, 144.96386)"
2018,45,103318,103318,Melbourne (CBD),Rusher Rogers,7211,Employment Placement and Recruitment Services,144.96386,-37.81507,"(-37.81506881, 144.96386)"
2018,45,103318,103318,Melbourne (CBD),Klepner's Fine Antique Jewellery & Valuers,4253,Watch and Jewellery Retailing,144.96386,-37.81507,"(-37.81506881, 144.96386)"
2018,45,103318,103318,Melbourne (CBD),Cundall Australia,6962,Management Advice and Other Consulting Services,144.96386,-37.81507,"(-37.81506881, 144.96386)"
2018,45,103318,103318,Melbourne (CBD),Cachet Group Melbourne Pty Ltd,6924,Other Specialised Design Services,144.96386,-37.81507,"(-37.81506881, 144.96386)"
2018,45,103318,103318,Melbourne (CBD),7-Eleven,4111,Convenience Store,144.96386,-37.81507,"(-37.81506881, 144.96386)"
2018,14,103946,103946,Melbourne (CBD),Vacant,0,Vacant Space,144.96385,-37.81764,"(-37.81763876, 144.9638509)"
2018,14,103946,103946,Melbourne (CBD),Vacant,0,Vacant Space,144.96385,-37.81764,"(-37.81763876, 144.9638509)"
2018,14,103946,103946,Melbourne (CBD),Expert Education & Visa Services,9539,Other Personal Services n.e.c.,144.96385,-37.81764,"(-37.81763876, 144.9638509)"
2018,14,103946,103946,Melbourne (CBD),Einstein College,8101,Technical and Vocational Education and Training,144.96385,-37.81764,"(-37.81763876, 144.9638509)"
2018,14,103946,103946,Melbourne (CBD),Data Solutions Group,7000,Computer System Design and Related Services,144.96385,-37.81764,"(-37.81763876, 144.9638509)"
2018,14,103946,103946,Melbourne (CBD),121 Outsource,7000,Computer System Design and Related Services,144.96385,-37.81764,"(-37.81763876, 144.9638509)"
2018,65,105698,105698,Melbourne (CBD),Zumbo,4129,Other Specialised Food Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Zimmermann,4255,Women's Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Zen 5,8537,Alternative Health Services,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Yo Art,4512,Takeaway Food Services,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Yellow Earth Australia,4251,Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),WSI,4253,Watch and Jewellery Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Witchery,4255,Women's Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Viktoria & Woods,4255,Women's Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Via Monte Napoleone,4251,Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Valley Girl,4255,Women's Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Vacant,0,Vacant Space,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Vacant,0,Vacant Space,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Vacant,0,Vacant Space,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Vacant,0,Vacant Space,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Uniqlo,4251,Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Ugg,4252,Footwear Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Tutti Frutti,4512,Takeaway Food Services,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Tumi,4259,Other Personal Accessory Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Toyko Pop,4511,Cafes and Restaurants,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Topshop Topman,4251,Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Top Juice,4512,Takeaway Food Services,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Top 3 by Design,4213,Houseware Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),TM Lewin,4254,Men's Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),T Mix,4512,Takeaway Food Services,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Timberland,4251,Clothing Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Thr1ve,4512,Takeaway Food Services,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Thomas Sabo,4253,Watch and Jewellery Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),Therapure Massage,9511,Hairdressing and Beauty Services,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
2018,65,105698,105698,Melbourne (CBD),The Original Lolly Store,4129,Other Specialised Food Retailing,144.96384,-37.81247,"(-37.81247035, 144.9638435)"
